Artist,Song Title,Song ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Eddy Kenzo,Soraye,5IYJMrRiaAEfe5Fk5kRrMq,0.765,0.811,8.0,-4.975,1.0,0.0896,0.14,0.0,0.18,0.762,103.09,audio_features,5IYJMrRiaAEfe5Fk5kRrMq,spotify:track:5IYJMrRiaAEfe5Fk5kRrMq,https://api.spotify.com/v1/tracks/5IYJMrRiaAEfe5Fk5kRrMq,https://api.spotify.com/v1/audio-analysis/5IYJMrRiaAEfe5Fk5kRrMq,247066.0,4.0
Eddy Kenzo,Nkulungula,3fSO8DTcDzOTfLqrZTlLyP,0.819,0.893,0.0,-2.96,1.0,0.0866,0.12,0.0,0.361,0.871,100.02,audio_features,3fSO8DTcDzOTfLqrZTlLyP,spotify:track:3fSO8DTcDzOTfLqrZTlLyP,https://api.spotify.com/v1/tracks/3fSO8DTcDzOTfLqrZTlLyP,https://api.spotify.com/v1/audio-analysis/3fSO8DTcDzOTfLqrZTlLyP,243069.0,4.0
Eddy Kenzo,Nice and Lovely,5qKeInwhPDK63issebxq83,0.701,0.881,2.0,-4.211,1.0,0.0349,0.21,0.0,0.24,0.878,98.994,audio_features,5qKeInwhPDK63issebxq83,spotify:track:5qKeInwhPDK63issebxq83,https://api.spotify.com/v1/tracks/5qKeInwhPDK63issebxq83,https://api.spotify.com/v1/audio-analysis/5qKeInwhPDK63issebxq83,233509.0,4.0
Eddy Kenzo,Come Over,2QvLaMUS3JFqwxJ0NJpyHb,0.845,0.901,8.0,-3.717,1.0,0.0458,0.271,5.54e-06,0.163,0.959,102.007,audio_features,2QvLaMUS3JFqwxJ0NJpyHb,spotify:track:2QvLaMUS3JFqwxJ0NJpyHb,https://api.spotify.com/v1/tracks/2QvLaMUS3JFqwxJ0NJpyHb,https://api.spotify.com/v1/audio-analysis/2QvLaMUS3JFqwxJ0NJpyHb,212140.0,4.0
Eddy Kenzo,Mbilo Mbilo (Remix) [feat. Niniola],2TaESza7cZwbKhQhgo9Vp9,0.707,0.886,2.0,-4.059,1.0,0.0461,0.188,0.0,0.188,0.855,106.99,audio_features,2TaESza7cZwbKhQhgo9Vp9,spotify:track:2TaESza7cZwbKhQhgo9Vp9,https://api.spotify.com/v1/tracks/2TaESza7cZwbKhQhgo9Vp9,https://api.spotify.com/v1/audio-analysis/2TaESza7cZwbKhQhgo9Vp9,233718.0,4.0
Eddy Kenzo,Omutto,4nmy5xMh7c58eSVzVU0igp,0.891,0.652,1.0,-5.204,1.0,0.146,0.156,0.0063,0.0619,0.68,103.998,audio_features,4nmy5xMh7c58eSVzVU0igp,spotify:track:4nmy5xMh7c58eSVzVU0igp,https://api.spotify.com/v1/tracks/4nmy5xMh7c58eSVzVU0igp,https://api.spotify.com/v1/audio-analysis/4nmy5xMh7c58eSVzVU0igp,198722.0,4.0
Eddy Kenzo,So Good,3G2r3EfC7VsmQ5TVUnhyrG,0.84,0.709,3.0,-5.068,0.0,0.0358,0.0279,0.0,0.0954,0.66,122.06,audio_features,3G2r3EfC7VsmQ5TVUnhyrG,spotify:track:3G2r3EfC7VsmQ5TVUnhyrG,https://api.spotify.com/v1/tracks/3G2r3EfC7VsmQ5TVUnhyrG,https://api.spotify.com/v1/audio-analysis/3G2r3EfC7VsmQ5TVUnhyrG,215928.0,4.0
Eddy Kenzo,Missounwa (Remix),5VsnOsl448SII1eLvBm1Ub,0.734,0.669,7.0,-7.534,1.0,0.0581,0.632,0.51,0.145,0.888,99.986,audio_features,5VsnOsl448SII1eLvBm1Ub,spotify:track:5VsnOsl448SII1eLvBm1Ub,https://api.spotify.com/v1/tracks/5VsnOsl448SII1eLvBm1Ub,https://api.spotify.com/v1/audio-analysis/5VsnOsl448SII1eLvBm1Ub,187921.0,4.0
Eddy Kenzo,Nze Mutuufu,0q65dgb7mchz4cPObSAM1W,0.788,0.931,4.0,-3.53,1.0,0.17,0.38,4.25e-06,0.599,0.807,102.982,audio_features,0q65dgb7mchz4cPObSAM1W,spotify:track:0q65dgb7mchz4cPObSAM1W,https://api.spotify.com/v1/tracks/0q65dgb7mchz4cPObSAM1W,https://api.spotify.com/v1/audio-analysis/0q65dgb7mchz4cPObSAM1W,178652.0,4.0
Eddy Kenzo,Pull Up,7erNaqqfJ9gnhrheaGjL7g,0.828,0.735,7.0,-4.749,0.0,0.0792,0.156,0.0197,0.0443,0.866,96.989,audio_features,7erNaqqfJ9gnhrheaGjL7g,spotify:track:7erNaqqfJ9gnhrheaGjL7g,https://api.spotify.com/v1/tracks/7erNaqqfJ9gnhrheaGjL7g,https://api.spotify.com/v1/audio-analysis/7erNaqqfJ9gnhrheaGjL7g,221154.0,4.0
Eddy Kenzo,Style Zo (Kadondo),6xfAF7A5MNaViDx7gQvlKm,0.769,0.913,8.0,-4.178,1.0,0.155,0.253,0.0,0.207,0.917,119.984,audio_features,6xfAF7A5MNaViDx7gQvlKm,spotify:track:6xfAF7A5MNaViDx7gQvlKm,https://api.spotify.com/v1/tracks/6xfAF7A5MNaViDx7gQvlKm,https://api.spotify.com/v1/audio-analysis/6xfAF7A5MNaViDx7gQvlKm,234000.0,4.0
Eddy Kenzo,Practical,0TiSmHrbTSzMLrMXac4Jt8,0.811,0.578,1.0,-10.501,1.0,0.0724,0.47,0.311,0.116,0.72,93.98,audio_features,0TiSmHrbTSzMLrMXac4Jt8,spotify:track:0TiSmHrbTSzMLrMXac4Jt8,https://api.spotify.com/v1/tracks/0TiSmHrbTSzMLrMXac4Jt8,https://api.spotify.com/v1/audio-analysis/0TiSmHrbTSzMLrMXac4Jt8,191692.0,4.0
Eddy Kenzo,Melo,6MEWQJnMXo3GnMUUcRsCr1,0.729,0.521,11.0,-10.935,1.0,0.0782,0.214,0.0698,0.0943,0.651,95.016,audio_features,6MEWQJnMXo3GnMUUcRsCr1,spotify:track:6MEWQJnMXo3GnMUUcRsCr1,https://api.spotify.com/v1/tracks/6MEWQJnMXo3GnMUUcRsCr1,https://api.spotify.com/v1/audio-analysis/6MEWQJnMXo3GnMUUcRsCr1,174541.0,4.0
Eddy Kenzo,Moni (Remix),6VrFOSLW2SupZjzwj1HlCT,0.779,0.944,9.0,-3.477,1.0,0.0905,0.359,1.65e-06,0.0494,0.93,132.985,audio_features,6VrFOSLW2SupZjzwj1HlCT,spotify:track:6VrFOSLW2SupZjzwj1HlCT,https://api.spotify.com/v1/tracks/6VrFOSLW2SupZjzwj1HlCT,https://api.spotify.com/v1/audio-analysis/6VrFOSLW2SupZjzwj1HlCT,239794.0,4.0
Eddy Kenzo,Bibaawo,70xqTKQo8TstFnscs1Pf4K,0.725,0.667,1.0,-6.02,1.0,0.0538,0.277,0.00185,0.148,0.932,105.963,audio_features,70xqTKQo8TstFnscs1Pf4K,spotify:track:70xqTKQo8TstFnscs1Pf4K,https://api.spotify.com/v1/tracks/70xqTKQo8TstFnscs1Pf4K,https://api.spotify.com/v1/audio-analysis/70xqTKQo8TstFnscs1Pf4K,192679.0,4.0
Eddy Kenzo,Viva Africa,4h929EE9t8GGbXv6XrXdb0,0.741,0.867,9.0,-3.525,1.0,0.0711,0.0115,0.0,0.0667,0.918,119.954,audio_features,4h929EE9t8GGbXv6XrXdb0,spotify:track:4h929EE9t8GGbXv6XrXdb0,https://api.spotify.com/v1/tracks/4h929EE9t8GGbXv6XrXdb0,https://api.spotify.com/v1/audio-analysis/4h929EE9t8GGbXv6XrXdb0,250358.0,4.0
Eddy Kenzo,She Be Like(Ekotide),5qm25lQl14Y5EE5TRhHLU9,0.716,0.896,2.0,-4.096,1.0,0.0719,0.164,0.000382,0.292,0.48,120.029,audio_features,5qm25lQl14Y5EE5TRhHLU9,spotify:track:5qm25lQl14Y5EE5TRhHLU9,https://api.spotify.com/v1/tracks/5qm25lQl14Y5EE5TRhHLU9,https://api.spotify.com/v1/audio-analysis/5qm25lQl14Y5EE5TRhHLU9,216982.0,4.0
Eddy Kenzo,Sitya Loss (Remix) [feat. Toofan],385i5qgycH4DIegp7tdYgV,0.812,0.91,7.0,-4.199,1.0,0.126,0.0581,0.0,0.151,0.965,120.028,audio_features,385i5qgycH4DIegp7tdYgV,spotify:track:385i5qgycH4DIegp7tdYgV,https://api.spotify.com/v1/tracks/385i5qgycH4DIegp7tdYgV,https://api.spotify.com/v1/audio-analysis/385i5qgycH4DIegp7tdYgV,212558.0,4.0
Eddy Kenzo,Let's Go (Palalawe),5rcrADaSON4JQyteATg060,0.767,0.862,10.0,-3.742,1.0,0.0547,0.176,1.29e-05,0.0616,0.905,127.031,audio_features,5rcrADaSON4JQyteATg060,spotify:track:5rcrADaSON4JQyteATg060,https://api.spotify.com/v1/tracks/5rcrADaSON4JQyteATg060,https://api.spotify.com/v1/audio-analysis/5rcrADaSON4JQyteATg060,225459.0,4.0
Eddy Kenzo,Leega,2Lpak3zl9w7BwzpRh1Nfmm,0.782,0.916,2.0,-1.853,1.0,0.051,0.343,0.0139,0.103,0.906,107.024,audio_features,2Lpak3zl9w7BwzpRh1Nfmm,spotify:track:2Lpak3zl9w7BwzpRh1Nfmm,https://api.spotify.com/v1/tracks/2Lpak3zl9w7BwzpRh1Nfmm,https://api.spotify.com/v1/audio-analysis/2Lpak3zl9w7BwzpRh1Nfmm,216398.0,4.0
Eddy Kenzo,Balaumba (Remix) [feat. Bebi Phillip],0JBe71XWrawQgn1e1iGoZJ,0.543,0.935,9.0,-1.431,1.0,0.153,0.503,3.87e-06,0.251,0.805,125.995,audio_features,0JBe71XWrawQgn1e1iGoZJ,spotify:track:0JBe71XWrawQgn1e1iGoZJ,https://api.spotify.com/v1/tracks/0JBe71XWrawQgn1e1iGoZJ,https://api.spotify.com/v1/audio-analysis/0JBe71XWrawQgn1e1iGoZJ,232381.0,4.0
Eddy Kenzo,Kikili Dance,2pQvuniBTQmAQyDjcpQJRJ,0.841,0.814,0.0,-9.693,1.0,0.0624,0.107,8.64e-05,0.0671,0.964,102.011,audio_features,2pQvuniBTQmAQyDjcpQJRJ,spotify:track:2pQvuniBTQmAQyDjcpQJRJ,https://api.spotify.com/v1/tracks/2pQvuniBTQmAQyDjcpQJRJ,https://api.spotify.com/v1/audio-analysis/2pQvuniBTQmAQyDjcpQJRJ,245943.0,4.0
Eddy Kenzo,Ya Solo (feat. Heavy K),2MgRij6I04lfVJt6RsOOxU,0.747,0.821,10.0,-5.439,0.0,0.0494,0.484,0.000599,0.248,0.922,124.936,audio_features,2MgRij6I04lfVJt6RsOOxU,spotify:track:2MgRij6I04lfVJt6RsOOxU,https://api.spotify.com/v1/tracks/2MgRij6I04lfVJt6RsOOxU,https://api.spotify.com/v1/audio-analysis/2MgRij6I04lfVJt6RsOOxU,230000.0,4.0
Eddy Kenzo,Komole,02Chg6zJV76CZCrOLZiaDD,0.743,0.873,2.0,-4.365,1.0,0.0565,0.321,0.415,0.103,0.814,128.003,audio_features,02Chg6zJV76CZCrOLZiaDD,spotify:track:02Chg6zJV76CZCrOLZiaDD,https://api.spotify.com/v1/tracks/02Chg6zJV76CZCrOLZiaDD,https://api.spotify.com/v1/audio-analysis/02Chg6zJV76CZCrOLZiaDD,236893.0,4.0
Eddy Kenzo,Yele,7DyeGRQureUNfKJ0SmFIqG,0.795,0.784,5.0,-5.538,1.0,0.0389,0.229,0.0,0.126,0.732,104.018,audio_features,7DyeGRQureUNfKJ0SmFIqG,spotify:track:7DyeGRQureUNfKJ0SmFIqG,https://api.spotify.com/v1/tracks/7DyeGRQureUNfKJ0SmFIqG,https://api.spotify.com/v1/audio-analysis/7DyeGRQureUNfKJ0SmFIqG,198601.0,4.0
Eddy Kenzo,Abakyakala - Remix,7qldM1Uj0egCoZRHup13mV,0.827,0.848,7.0,-3.075,1.0,0.0517,0.0363,0.0002,0.222,0.721,91.986,audio_features,7qldM1Uj0egCoZRHup13mV,spotify:track:7qldM1Uj0egCoZRHup13mV,https://api.spotify.com/v1/tracks/7qldM1Uj0egCoZRHup13mV,https://api.spotify.com/v1/audio-analysis/7qldM1Uj0egCoZRHup13mV,292795.0,4.0
Eddy Kenzo,Freestyle,0R6F30eZAzyAqLbpAUSCHc,0.855,0.908,6.0,-4.014,1.0,0.0797,0.0306,0.0,0.0562,0.948,121.026,audio_features,0R6F30eZAzyAqLbpAUSCHc,spotify:track:0R6F30eZAzyAqLbpAUSCHc,https://api.spotify.com/v1/tracks/0R6F30eZAzyAqLbpAUSCHc,https://api.spotify.com/v1/audio-analysis/0R6F30eZAzyAqLbpAUSCHc,263863.0,4.0
Eddy Kenzo,Konkon,4WqKzvM2A4HbsPJaHNJPfu,0.771,0.923,7.0,-3.148,1.0,0.0511,0.361,0.0121,0.097,0.86,94.998,audio_features,4WqKzvM2A4HbsPJaHNJPfu,spotify:track:4WqKzvM2A4HbsPJaHNJPfu,https://api.spotify.com/v1/tracks/4WqKzvM2A4HbsPJaHNJPfu,https://api.spotify.com/v1/audio-analysis/4WqKzvM2A4HbsPJaHNJPfu,275842.0,4.0
Eddy Kenzo,Shauri Yako,2aUrqtpFtXrizBx29kzKSg,0.686,0.913,7.0,-4.175,1.0,0.0415,0.162,4.4e-06,0.094,0.848,89.997,audio_features,2aUrqtpFtXrizBx29kzKSg,spotify:track:2aUrqtpFtXrizBx29kzKSg,https://api.spotify.com/v1/tracks/2aUrqtpFtXrizBx29kzKSg,https://api.spotify.com/v1/audio-analysis/2aUrqtpFtXrizBx29kzKSg,205053.0,3.0
Eddy Kenzo,Jambole (Remix) [feat. Kcee],1CReunw2HMiix4Nkr4fXdB,0.752,0.723,7.0,-4.789,1.0,0.0355,0.117,0.0,0.163,0.915,112.989,audio_features,1CReunw2HMiix4Nkr4fXdB,spotify:track:1CReunw2HMiix4Nkr4fXdB,https://api.spotify.com/v1/tracks/1CReunw2HMiix4Nkr4fXdB,https://api.spotify.com/v1/audio-analysis/1CReunw2HMiix4Nkr4fXdB,224967.0,4.0
Olivia Rodrigo,obsessed,6tNgRQ0K2NYZ0Rb9l9DzL8,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,vampire,1kuGVB7EU95pJObxwvfwKS,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,so american,5Jh1i0no3vJ9u4deXkb4aV,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,bad idea right?,3IX0yuEVvDbnqUwMBB3ouC,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,favorite crime,5JCoSi02qi3jJeHdZXMmR8,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,deja vu,6HU7h9RYOaPRFeh0R3UeAr,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,traitor,5CZ40GBx1sQ9agT82CLQCT,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,good 4 u,4ZtFanR9U6ndgddUvNcjcG,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,get him back!,2gyxAWHebV7xPYVxqoi86f,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,stranger,2U3jOPfO4wZZFaaWS4Dcj6,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,drivers license,5wANPM4fQCJwkGd4rN57mH,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,all-american bitch,34sOdxWu9FljH84UXdRwu1,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,"jealousy, jealousy",0MMyJUC3WNnFS1lit5pTjk,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,lacy,6QT6j7rKt7Vk3IuV2AUO9W,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,love is embarrassing,26QLJMK8G0M06sk7h7Fkse,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,brutal,6SRsiMl7w1USE4mFqrOhHC,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,happier,2tGvwE8GcFKwNdAXMnlbfl,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,scared of my guitar,7JqH46zlr7XV7vMBt4slE6,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,the grudge,3Nl5OkkmS5DaBZvuYofpAt,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,"1 step forward, 3 steps back",4wcBRRpIfesgcyUtis7PEg,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,girl i’ve always been,0bJAmhSAeMSfsyazOEUVFf,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,17cia5k4BpGVlyEfqrFH50,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,making the bed,5CscrLqFBgPfZR8fGtikov,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,enough for you,2TOzTqQXNmR2zDJXihjZ2e,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,ballad of a homeschooled girl,5sp71CUt0jXRNqHblPGp7b,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,logical,53dtP2iUMvaF28JZcHnFuU,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,56xHMIfQPoe0prrSi3BGhf,0.521,0.366,11.0,-7.698,0.0,0.034,0.838,4.11e-06,0.12,0.225,141.965,audio_features,56xHMIfQPoe0prrSi3BGhf,spotify:track:56xHMIfQPoe0prrSi3BGhf,https://api.spotify.com/v1/tracks/56xHMIfQPoe0prrSi3BGhf,https://api.spotify.com/v1/audio-analysis/56xHMIfQPoe0prrSi3BGhf,205484.0,4.0
Olivia Rodrigo,pretty isn’t pretty,6W9l02gRsXVxzIuQC1oc1X,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,teenage dream,7fesNTgTEMEH0ye8MOgEDY,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",4Yxc55NX3tAXC2mHRAhtcW,0.376,0.43,0.0,-6.585,0.0,0.0328,0.0902,0.0,0.0912,0.129,77.599,audio_features,4Yxc55NX3tAXC2mHRAhtcW,spotify:track:4Yxc55NX3tAXC2mHRAhtcW,https://api.spotify.com/v1/tracks/4Yxc55NX3tAXC2mHRAhtcW,https://api.spotify.com/v1/audio-analysis/4Yxc55NX3tAXC2mHRAhtcW,177323.0,3.0
Olivia Rodrigo,hope ur ok,1zejeOnykpCoyVSit6Bwp3,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,all-american bitch,6dhWwPex5g1B1hg7ezGj2b,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,bad idea right?,27Cne97mFE21Ob0ScMewrV,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,get him back!,5D27wJnVQwYD7fAKaODHgs,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,love is embarrassing,3jhlwdu8nU7hFTEGHUomN3,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,ballad of a homeschooled girl,5lfHlUT9WtSGw12jw7dSkk,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,vampire,6gPOwGszseqYL7w02opoy1,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,lacy,5SShKhLCYFydCsO4L7ULMr,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,making the bed,4HOWCLfKRlHhbsCCBsquSE,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,the grudge,6e5fsRfVK3jvrpUXJpG9mB,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,logical,7E35A3DD14DVoE3rpCBmQj,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,pretty isn’t pretty,7IiOhvduGa8urDPC6l3CWo,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,teenage dream,1dyfBMMklpbqRbuvjnVwap,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,All I Want,1v6svH1Fyx9C1nIt1mA2DT,0.376,0.43,0.0,-6.585,0.0,0.0328,0.0902,0.0,0.0912,0.129,77.599,audio_features,1v6svH1Fyx9C1nIt1mA2DT,spotify:track:1v6svH1Fyx9C1nIt1mA2DT,https://api.spotify.com/v1/tracks/1v6svH1Fyx9C1nIt1mA2DT,https://api.spotify.com/v1/audio-analysis/1v6svH1Fyx9C1nIt1mA2DT,177323.0,3.0
Olivia Rodrigo,vampire,5VJETUjJ7y46bAz4min5IB,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,obsessed,0pWB4X7xxFaTyQYdXXXpYw,0.69,0.576,8.0,-5.047,1.0,0.0822,0.0209,0.0,0.327,0.73,119.989,audio_features,0pWB4X7xxFaTyQYdXXXpYw,spotify:track:0pWB4X7xxFaTyQYdXXXpYw,https://api.spotify.com/v1/tracks/0pWB4X7xxFaTyQYdXXXpYw,https://api.spotify.com/v1/audio-analysis/0pWB4X7xxFaTyQYdXXXpYw,170542.0,4.0
Olivia Rodrigo,drivers license,4ml4WlnHDEpOK8HRVYTCWf,0.584,0.433,10.0,-8.822,1.0,0.0533,0.743,1.35e-05,0.106,0.14,143.994,audio_features,4ml4WlnHDEpOK8HRVYTCWf,spotify:track:4ml4WlnHDEpOK8HRVYTCWf,https://api.spotify.com/v1/tracks/4ml4WlnHDEpOK8HRVYTCWf,https://api.spotify.com/v1/audio-analysis/4ml4WlnHDEpOK8HRVYTCWf,242013.0,4.0
Olivia Rodrigo,so american,0cePFVYwqCFrP2obuyMYD2,0.442,0.932,8.0,-1.959,1.0,0.0972,0.0258,0.0,0.69,0.544,92.32,audio_features,0cePFVYwqCFrP2obuyMYD2,spotify:track:0cePFVYwqCFrP2obuyMYD2,https://api.spotify.com/v1/tracks/0cePFVYwqCFrP2obuyMYD2,https://api.spotify.com/v1/audio-analysis/0cePFVYwqCFrP2obuyMYD2,169717.0,4.0
Olivia Rodrigo,good 4 u,6P4d1NWBCNIYZjzF9k1mVN,0.562,0.643,9.0,-5.025,1.0,0.141,0.297,0.0,0.0848,0.672,166.814,audio_features,6P4d1NWBCNIYZjzF9k1mVN,spotify:track:6P4d1NWBCNIYZjzF9k1mVN,https://api.spotify.com/v1/tracks/6P4d1NWBCNIYZjzF9k1mVN,https://api.spotify.com/v1/audio-analysis/6P4d1NWBCNIYZjzF9k1mVN,178147.0,4.0
Olivia Rodrigo,deja vu,3ucQ4DLpH8RgyzqYBMnDpj,0.442,0.596,9.0,-7.272,1.0,0.109,0.584,6.62e-06,0.39,0.166,181.278,audio_features,3ucQ4DLpH8RgyzqYBMnDpj,spotify:track:3ucQ4DLpH8RgyzqYBMnDpj,https://api.spotify.com/v1/tracks/3ucQ4DLpH8RgyzqYBMnDpj,https://api.spotify.com/v1/audio-analysis/3ucQ4DLpH8RgyzqYBMnDpj,215507.0,4.0
Olivia Rodrigo,get him back!,4vTkieCtQPP9sFo4qVXdcP,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,stranger,0azHSEtrbhDckW8nNCqt3k,0.533,0.606,0.0,-4.871,1.0,0.058,0.81,0.0,0.0916,0.585,93.527,audio_features,0azHSEtrbhDckW8nNCqt3k,spotify:track:0azHSEtrbhDckW8nNCqt3k,https://api.spotify.com/v1/tracks/0azHSEtrbhDckW8nNCqt3k,https://api.spotify.com/v1/audio-analysis/0azHSEtrbhDckW8nNCqt3k,192772.0,4.0
Olivia Rodrigo,"Wondering - From ""High School Musical: The Musical: The Series""",6GfTYfb5eBLN1p1ByOsPmi,0.469,0.444,6.0,-7.064,1.0,0.0396,0.808,0.0,0.0932,0.221,129.385,audio_features,6GfTYfb5eBLN1p1ByOsPmi,spotify:track:6GfTYfb5eBLN1p1ByOsPmi,https://api.spotify.com/v1/tracks/6GfTYfb5eBLN1p1ByOsPmi,https://api.spotify.com/v1/audio-analysis/6GfTYfb5eBLN1p1ByOsPmi,225382.0,4.0
Olivia Rodrigo,bad idea right?,0Aj0pG8cJNjZK8zO2Wtgm8,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,"The Rose Song - From ""High School Musical: The Musical: The Series (Season 2)""",3qxzozdGFaBxQ0X4HkrMr0,0.437,0.372,5.0,-9.0,1.0,0.0373,0.784,0.0,0.107,0.439,141.786,audio_features,3qxzozdGFaBxQ0X4HkrMr0,spotify:track:3qxzozdGFaBxQ0X4HkrMr0,https://api.spotify.com/v1/tracks/3qxzozdGFaBxQ0X4HkrMr0,https://api.spotify.com/v1/audio-analysis/3qxzozdGFaBxQ0X4HkrMr0,174380.0,4.0
Olivia Rodrigo,scared of my guitar,6tpBEsBlKw3tWbARSpnXgp,0.459,0.261,2.0,-9.803,1.0,0.0463,0.521,0.0,0.115,0.345,103.791,audio_features,6tpBEsBlKw3tWbARSpnXgp,spotify:track:6tpBEsBlKw3tWbARSpnXgp,https://api.spotify.com/v1/tracks/6tpBEsBlKw3tWbARSpnXgp,https://api.spotify.com/v1/audio-analysis/6tpBEsBlKw3tWbARSpnXgp,263928.0,4.0
Olivia Rodrigo,"Even When/The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""",30UszgTxEuJVG5SUFyBffT,0.522,0.336,0.0,-8.577,1.0,0.0275,0.714,0.0,0.109,0.566,90.646,audio_features,30UszgTxEuJVG5SUFyBffT,spotify:track:30UszgTxEuJVG5SUFyBffT,https://api.spotify.com/v1/tracks/30UszgTxEuJVG5SUFyBffT,https://api.spotify.com/v1/audio-analysis/30UszgTxEuJVG5SUFyBffT,106881.0,4.0
Olivia Rodrigo,Start of Something New - Nini Version,2JAE25n5JDyb3rp2ti0ql8,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,girl i’ve always been,4mr7elHO1TWod1LJBptq2B,0.702,0.58,7.0,-7.114,1.0,0.256,0.394,0.0,0.384,0.809,95.202,audio_features,4mr7elHO1TWod1LJBptq2B,spotify:track:4mr7elHO1TWod1LJBptq2B,https://api.spotify.com/v1/tracks/4mr7elHO1TWod1LJBptq2B,https://api.spotify.com/v1/audio-analysis/4mr7elHO1TWod1LJBptq2B,121354.0,4.0
Olivia Rodrigo,brutal,3fZVIxJjV4kXYynsz1G5lr,0.671,0.538,4.0,-6.436,1.0,0.0584,0.0329,1.26e-06,0.28,0.298,123.946,audio_features,3fZVIxJjV4kXYynsz1G5lr,spotify:track:3fZVIxJjV4kXYynsz1G5lr,https://api.spotify.com/v1/tracks/3fZVIxJjV4kXYynsz1G5lr,https://api.spotify.com/v1/audio-analysis/3fZVIxJjV4kXYynsz1G5lr,143747.0,4.0
Olivia Rodrigo,"Just for a Moment - From ""High School Musical: The Musical: The Series""",5Yc2A0YtK6PaXT8J1MQ0Rd,0.519,0.503,2.0,-6.239,1.0,0.0442,0.215,0.0,0.148,0.364,89.174,audio_features,5Yc2A0YtK6PaXT8J1MQ0Rd,spotify:track:5Yc2A0YtK6PaXT8J1MQ0Rd,https://api.spotify.com/v1/tracks/5Yc2A0YtK6PaXT8J1MQ0Rd,https://api.spotify.com/v1/audio-analysis/5Yc2A0YtK6PaXT8J1MQ0Rd,197320.0,4.0
Olivia Rodrigo,all-american bitch,0k9kGwvEHiGLGKq6OE7TP2,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,All I Want - Love That Lasts Mix,05ZA9WD25P4ynY41Bd15Km,0.362,0.448,3.0,-6.12,1.0,0.0872,0.488,0.0,0.154,0.166,76.692,audio_features,05ZA9WD25P4ynY41Bd15Km,spotify:track:05ZA9WD25P4ynY41Bd15Km,https://api.spotify.com/v1/tracks/05ZA9WD25P4ynY41Bd15Km,https://api.spotify.com/v1/audio-analysis/05ZA9WD25P4ynY41Bd15Km,175389.0,4.0
Olivia Rodrigo,the grudge,7cbT1mGtNabb4eJIKequf2,,,,,,,,,,,,,,,,,,
